img_fName,img_w,img_h,bbx_xtl,bbx_ytl,bbx_xbr,bbx_ybr,class_label
train_02866.jpeg,3024,4032,1355,1679,1649,1993,albopictus
train_02867.jpeg,3264,1836,1981,781,2233,985,albopictus
train_02868.jpeg,1024,1365,334,638,545,843,culiseta
train_02869.jpeg,2439,3356,197,897,2022,2717,culex
train_02870.jpeg,3024,4032,932,1219,2321,2887,culex
train_02871.jpeg,1932,2576,401,1029,1322,1741,culex
train_02872.jpeg,2448,3264,862,1534,1241,1790,albopictus
train_02873.jpeg,1844,4000,609,1598,1811,2447,culex
train_02874.jpeg,3483,5731,1424,2481,2048,3544,albopictus
train_02875.jpeg,3000,4000,1204,1514,2638,2486,culex
train_02876.jpeg,3024,4032,1414,1284,2153,2760,culex
train_02877.jpeg,4080,3072,581,220,3037,2758,culex
train_02878.jpeg,2976,3968,1189,2549,2169,3353,culiseta
train_02879.jpeg,3024,4032,1202,1618,1407,1790,albopictus
train_02880.jpeg,3024,4032,48,1077,2646,2679,culiseta
train_02881.jpeg,1365,1024,496,459,653,620,culex
train_02882.jpeg,3024,4032,1085,1752,1825,2278,albopictus
train_02883.jpeg,3024,4032,1040,1045,2384,2909,albopictus
train_02884.jpeg,2257,1758,890,648,1180,909,albopictus
train_02885.jpeg,768,1024,353,495,441,591,albopictus
train_02886.jpeg,3840,2160,1382,720,2259,1516,albopictus
train_02887.jpeg,2336,4160,1199,2047,1619,2561,albopictus
train_02888.jpeg,3072,4080,1199,1764,1858,2494,albopictus
train_02889.jpeg,1024,1365,408,675,643,887,culex
train_02890.jpeg,1907,1908,756,698,1172,1178,albopictus
train_02891.jpeg,1024,1365,439,582,552,676,culex
train_02892.jpeg,768,1024,325,485,426,618,culex
train_02893.jpeg,2976,3968,1104,1597,1944,2415,albopictus
train_02894.jpeg,1193,1269,477,435,850,774,albopictus
train_02895.jpeg,1024,1820,417,778,605,958,culex
train_02896.jpeg,4032,1960,617,83,2143,1633,albopictus
train_02897.jpeg,1115,1301,158,244,1004,1157,albopictus
train_02898.jpeg,2048,1536,246,383,1517,1173,culex
train_02899.jpeg,3264,1836,1390,719,1747,1025,albopictus
train_02900.jpeg,628,837,14,161,545,731,japonicus/koreicus
train_02901.jpeg,4032,1816,2112,334,2972,1066,culiseta
train_02902.jpeg,2560,1440,1060,303,1387,843,albopictus
train_02903.jpeg,3000,4000,791,1984,1829,2925,culex
train_02904.jpeg,3024,4032,1398,2111,1773,2417,albopictus
train_02905.jpeg,768,1024,308,422,487,584,culex
train_02906.jpeg,3024,4032,1591,1354,2454,2136,culex
train_02907.jpeg,3024,4032,694,1524,2011,2615,culex
train_02908.jpeg,1413,842,196,181,822,790,culex
train_02909.jpeg,3264,2448,221,0,2932,2205,albopictus
train_02910.jpeg,3024,4032,934,1403,1913,2464,culex
train_02911.jpeg,2448,3264,429,844,1717,2399,albopictus
train_02912.jpeg,1908,4032,90,1174,1632,2063,albopictus
train_02913.jpeg,643,535,210,145,474,503,albopictus
train_02914.jpeg,2268,4032,564,1012,2015,2606,culex
train_02915.jpeg,3264,2448,1096,944,2072,2073,albopictus
train_02916.jpeg,834,834,428,316,559,464,albopictus
train_02917.jpeg,768,1024,211,500,531,612,japonicus/koreicus
train_02918.jpeg,1024,1365,366,504,593,754,culex
train_02919.jpeg,3024,3024,1647,950,2020,1418,albopictus
train_02920.jpeg,768,1024,300,418,448,541,culex
train_02921.jpeg,768,1024,271,400,562,662,culiseta
train_02922.jpeg,1960,4032,879,1367,1218,2147,culex
train_02923.jpeg,4000,2250,2649,916,2874,1222,albopictus
train_02924.jpeg,4160,3120,1973,953,2514,1937,albopictus
train_02925.jpeg,3024,4032,848,1422,1987,3260,culiseta
train_02926.jpeg,3024,4032,984,1860,1725,2660,japonicus/koreicus
train_02927.jpeg,3024,4032,1072,1847,1491,2379,culex
train_02928.jpeg,1236,1559,484,509,825,789,albopictus
train_02929.jpeg,3000,4000,340,1631,2342,3105,culex
train_02930.jpeg,3000,4000,1599,1805,2006,2407,culex
train_02931.jpeg,1024,1365,208,458,832,911,albopictus
train_02932.jpeg,1024,1365,0,35,1024,1257,culex
train_02933.jpeg,1024,1365,353,698,560,945,albopictus
train_02934.jpeg,858,730,159,109,679,638,culex
train_02935.jpeg,3000,4000,915,1808,1858,2783,culex
train_02936.jpeg,2992,4000,1227,2446,2037,3348,culex
train_02937.jpeg,581,630,205,294,332,503,albopictus
train_02938.jpeg,904,1600,308,881,603,1165,albopictus
train_02939.jpeg,1920,2560,737,1149,1123,1377,albopictus
train_02940.jpeg,4608,3456,1064,1215,2269,2360,albopictus
train_02941.jpeg,768,1024,198,454,454,648,culex
train_02942.jpeg,1355,1299,405,276,1074,879,culiseta
train_02943.jpeg,3024,4032,963,1901,2140,3415,culex
train_02944.jpeg,3000,4000,852,1438,2395,3522,culex
train_02945.jpeg,3024,4032,1425,2278,1852,2629,culex
train_02946.jpeg,833,939,234,316,580,612,culex
train_02947.jpeg,768,1024,132,366,456,619,culex
train_02948.jpeg,2448,3264,941,1511,1490,1972,albopictus
train_02949.jpeg,4608,3456,1661,1289,2630,2719,culex
train_02950.jpeg,1504,1257,588,428,1037,770,culex
train_02951.jpeg,528,960,201,465,302,605,albopictus
train_02952.jpeg,922,1230,278,351,602,940,culex
train_02953.jpeg,768,1024,347,451,456,598,culex
train_02954.jpeg,768,1024,324,717,483,857,culex
train_02955.jpeg,2160,3840,936,1750,1249,2070,albopictus
train_02956.jpeg,1200,1600,119,703,531,1196,albopictus
train_02957.jpeg,2988,5312,994,1496,2988,4324,culex
train_02958.jpeg,3024,4032,1223,1861,1803,2220,culex
train_02959.jpeg,1024,1365,596,640,841,960,culex
train_02960.jpeg,1908,4032,673,1566,1279,2293,culex
train_02961.jpeg,2448,5120,999,1652,1480,2155,culex
train_02962.jpeg,1960,4032,51,164,1960,3370,albopictus
train_02963.jpeg,3024,4032,989,1909,1351,2275,albopictus
train_02964.jpeg,839,884,118,103,759,801,culex
train_02965.jpeg,3000,4000,1111,2096,1473,2497,culex
train_02966.jpeg,3840,2160,661,1272,1117,1644,albopictus
train_02967.jpeg,768,1024,162,645,255,735,culex
train_02968.jpeg,1810,1556,826,588,1144,896,albopictus
train_02969.jpeg,4160,3120,1991,1046,2359,1494,albopictus
train_02970.jpeg,922,2048,216,852,677,1319,culex
train_02971.jpeg,4032,2268,1965,1046,2201,1269,culex
train_02972.jpeg,4000,3000,1308,1266,1892,1727,culex
train_02973.jpeg,2268,4032,1043,1608,2088,2487,albopictus
train_02974.jpeg,832,1165,310,368,547,758,albopictus
train_02975.jpeg,1024,1365,379,782,590,918,culex
train_02976.jpeg,2592,1456,854,152,1316,1144,culiseta
train_02977.jpeg,1452,1452,522,585,843,914,culex
train_02978.jpeg,1960,4032,705,1701,1196,2281,culex
train_02979.jpeg,768,1024,278,510,473,686,culex
train_02980.jpeg,991,1322,44,463,849,983,culex
train_02981.jpeg,3024,4032,1269,1763,1787,2280,culiseta
train_02982.jpeg,3024,4032,438,1239,2577,2756,albopictus
train_02983.jpeg,3024,4032,1200,1480,1652,1814,culex
train_02984.jpeg,2268,4032,753,1664,1244,2188,culex
train_02985.jpeg,1365,1024,543,390,754,701,culiseta
train_02986.jpeg,1024,2273,287,938,474,1098,albopictus
train_02987.jpeg,2368,5120,176,1282,1581,3063,culiseta
train_02988.jpeg,2976,3968,627,1485,1438,2410,albopictus
train_02989.jpeg,1304,1344,454,422,833,927,albopictus
train_02990.jpeg,1125,2436,204,644,1086,1504,albopictus
train_02991.jpeg,3024,4032,575,1200,1910,2668,culex
train_02992.jpeg,3024,4032,1613,1466,2099,1923,albopictus
train_02993.jpeg,553,680,194,182,440,446,culex
train_02994.jpeg,768,1024,285,468,524,699,culex
train_02995.jpeg,4032,2268,1729,743,2222,1203,albopictus
train_02996.jpeg,1721,1433,120,130,1632,1372,aegypti
train_02997.jpeg,1980,3520,820,1852,1443,2317,culiseta
train_02998.jpeg,1406,1819,237,60,1406,1496,albopictus
train_02999.jpeg,768,1024,207,272,733,706,culex
train_03000.jpeg,3024,4032,1195,1654,1870,2219,albopictus
train_03001.jpeg,545,545,213,77,359,316,albopictus
train_03002.jpeg,768,1024,260,281,554,560,albopictus
train_03003.jpeg,3000,4000,1140,879,2346,2133,albopictus
train_03004.jpeg,3120,4160,1261,1730,1778,2276,albopictus
train_03005.jpeg,720,1280,17,304,681,799,albopictus
train_03006.jpeg,768,1024,347,510,412,573,albopictus
train_03007.jpeg,1514,1198,441,290,953,700,culex
train_03008.jpeg,1024,2106,338,867,795,1352,culex
train_03009.jpeg,2448,3264,1157,1941,1415,2247,albopictus
train_03010.jpeg,2736,3648,1314,950,2719,2578,albopictus
train_03011.jpeg,3000,4000,622,836,2585,2336,albopictus
train_03012.jpeg,1401,1447,407,407,1219,1038,culex
train_03013.jpeg,1676,1865,321,207,808,796,albopictus
train_03014.jpeg,933,1210,221,233,719,884,culiseta
train_03015.jpeg,4032,3024,1767,949,2662,1953,culex
train_03016.jpeg,2048,1024,788,441,1305,868,albopictus
train_03017.jpeg,1024,1365,305,278,707,869,culex
train_03018.jpeg,1024,1365,401,601,693,827,culex
train_03019.jpeg,4032,3024,2424,1269,3477,2376,albopictus
train_03020.jpeg,4608,3456,2168,1780,3407,2668,albopictus
train_03021.jpeg,1365,1024,635,335,816,619,albopictus
train_03022.jpeg,6000,8000,2949,2766,3851,3458,japonicus/koreicus
train_03023.jpeg,1456,2592,831,1270,1067,1536,albopictus
train_03024.jpeg,1800,4000,872,2055,1152,2319,culex
train_03025.jpeg,1960,4032,758,1582,1394,2177,anopheles
train_03026.jpeg,3120,4160,537,1539,1502,2537,albopictus
train_03027.jpeg,1600,1200,981,494,1322,879,culex
train_03028.jpeg,768,1024,303,432,602,724,aegypti
train_03029.jpeg,3000,4000,461,1833,1667,3406,culex
train_03030.jpeg,768,1024,288,651,402,776,culex
train_03031.jpeg,2448,3264,689,2135,1019,2449,culex
train_03032.jpeg,3024,4032,909,2340,1393,2795,albopictus
train_03033.jpeg,663,591,104,166,396,404,albopictus
train_03034.jpeg,3024,4032,817,1109,1956,2265,culex
train_03035.jpeg,1024,1365,308,265,780,806,culex
train_03036.jpeg,1723,1958,398,407,1279,1408,albopictus
train_03037.jpeg,768,1024,396,473,510,647,culex
train_03038.jpeg,2129,1024,413,548,777,753,albopictus
train_03039.jpeg,4032,1816,3119,97,4016,1242,culex
train_03039.jpeg,4032,1816,1414,209,2652,1291,culex
train_03040.jpeg,768,1024,328,478,452,591,culex
train_03041.jpeg,3000,4000,666,939,2598,3143,culex
train_03042.jpeg,3024,4032,852,2263,1691,2819,culex
train_03043.jpeg,3024,4032,522,958,2711,3491,culex
train_03044.jpeg,976,1734,102,512,907,1157,culiseta
train_03045.jpeg,1908,4032,7,479,1819,1927,japonicus/koreicus
train_03046.jpeg,3024,4032,626,1979,2123,2956,culex
train_03047.jpeg,3120,4160,1390,1876,1672,2193,albopictus
train_03048.jpeg,1024,1368,251,760,388,913,culex
train_03049.jpeg,4000,1844,1179,319,2527,1756,albopictus
train_03050.jpeg,768,1024,329,354,552,621,albopictus
train_03051.jpeg,1462,831,466,73,992,663,culex
train_03052.jpeg,3024,4032,821,1938,1804,2767,culex
train_03053.jpeg,3024,4032,1098,2039,1380,2339,culex
train_03054.jpeg,1800,4000,47,434,1724,2175,culiseta
train_03055.jpeg,1179,1573,289,250,777,988,albopictus
train_03056.jpeg,768,1024,271,560,418,736,culex
train_03057.jpeg,2448,3264,554,815,1627,2068,albopictus
train_03058.jpeg,2988,5312,976,1881,1983,3187,culex
train_03059.jpeg,2448,3264,363,901,1014,1383,albopictus
train_03060.jpeg,3120,4160,731,1581,1905,2612,albopictus
train_03061.jpeg,921,885,267,427,457,621,albopictus
train_03062.jpeg,1024,1820,557,659,677,775,culex
train_03063.jpeg,768,1024,298,503,416,603,anopheles
train_03064.jpeg,768,1024,312,469,431,643,culiseta
train_03065.jpeg,2988,5312,248,557,2553,3283,albopictus
train_03066.jpeg,1800,4000,373,865,1394,1916,culex
train_03067.jpeg,2448,3264,840,1130,1250,1847,culex
train_03068.jpeg,3024,4032,703,1289,1907,2754,culex
train_03069.jpeg,2336,4160,886,1570,1323,1900,albopictus
train_03070.jpeg,4032,3024,1016,863,2430,2381,albopictus
train_03071.jpeg,1365,1024,364,499,545,778,albopictus
train_03072.jpeg,1024,2219,153,555,952,1532,culex
train_03073.jpeg,1365,1024,657,450,869,653,culiseta
train_03074.jpeg,768,1024,354,438,465,611,culex
train_03075.jpeg,1024,1365,331,288,900,773,culex
train_03076.jpeg,640,608,201,102,467,394,japonicus/koreicus
train_03077.jpeg,3096,4128,982,2745,1634,3467,albopictus
train_03078.jpeg,1816,4032,685,1615,1060,2039,culex
train_03079.jpeg,3024,4032,39,138,2634,3998,culex
train_03080.jpeg,3024,4032,1206,1650,1773,2192,culiseta
train_03081.jpeg,3024,4032,852,895,1925,2173,albopictus
train_03082.jpeg,1365,1024,249,127,1019,710,culex
train_03083.jpeg,1644,911,418,190,1446,777,albopictus
train_03084.jpeg,3024,4032,1050,1797,1760,2267,culiseta
train_03085.jpeg,768,1024,272,574,411,745,culex
train_03086.jpeg,364,273,109,64,295,207,albopictus
train_03087.jpeg,3024,4032,1099,506,1844,1507,culex
train_03088.jpeg,1024,1365,391,470,670,835,culex
train_03089.jpeg,3024,4032,1107,1771,2137,2621,albopictus
train_03090.jpeg,3000,4000,765,1399,2359,2486,albopictus
train_03091.jpeg,4624,3472,608,346,3811,3107,culiseta
train_03092.jpeg,2304,4096,706,1901,1169,2389,albopictus
train_03093.jpeg,710,759,248,186,570,474,albopictus
train_03094.jpeg,3000,4000,1141,1709,1894,2568,albopictus
train_03095.jpeg,3840,5120,1401,1733,2464,3880,albopictus
train_03096.jpeg,3024,4032,1010,1483,2355,2316,albopictus
train_03097.jpeg,3000,4000,951,2240,1607,2691,culex
train_03098.jpeg,3456,4608,1215,2214,1931,3006,japonicus/koreicus
train_03099.jpeg,3024,2804,987,905,1917,1943,culex
train_03100.jpeg,3000,4000,795,166,2822,1934,albopictus
train_03101.jpeg,4000,3000,1762,536,2817,1571,culex
train_03102.jpeg,3000,3000,346,151,2724,2750,albopictus
train_03103.jpeg,768,1024,238,433,529,822,albopictus
train_03104.jpeg,524,560,95,32,419,368,albopictus
train_03105.jpeg,4160,3120,1003,1525,1608,2190,culex
train_03106.jpeg,1080,1920,366,802,597,1018,albopictus
train_03107.jpeg,1635,1860,708,1016,1152,1317,albopictus
train_03108.jpeg,768,1024,222,585,338,691,culex
train_03109.jpeg,3000,4000,1003,1228,1742,1787,culex
train_03110.jpeg,960,1792,338,905,538,1041,culex
train_03111.jpeg,768,1024,217,332,567,640,albopictus
train_03112.jpeg,640,1136,147,368,461,668,albopictus
train_03113.jpeg,1479,1972,41,173,1349,1687,culex
train_03114.jpeg,3024,4032,1092,1806,1919,2582,culex
train_03115.jpeg,3024,4032,1326,2092,1679,2384,japonicus/koreicus
train_03116.jpeg,768,1024,295,613,458,767,culex
train_03117.jpeg,768,1024,319,508,411,584,culex
train_03118.jpeg,768,1024,313,314,576,744,culex
train_03119.jpeg,768,1024,323,534,439,690,culex
train_03120.jpeg,1079,1053,372,402,675,600,albopictus
train_03121.jpeg,768,1024,357,575,480,727,albopictus
train_03122.jpeg,2336,1752,601,579,1897,1384,culex
train_03123.jpeg,783,1044,197,363,650,805,culex
train_03124.jpeg,3024,4032,1180,1841,1715,2644,japonicus/koreicus
train_03125.jpeg,2604,3280,966,875,2103,2256,culex
train_03126.jpeg,1848,4000,476,1633,890,2198,albopictus
train_03127.jpeg,3000,4000,1145,2389,1521,2793,albopictus
train_03128.jpeg,1944,2592,597,1539,1616,2372,culex
train_03129.jpeg,1024,1365,247,527,590,739,culex
train_03130.jpeg,1024,1365,294,233,600,735,culex
train_03131.jpeg,3024,4032,1092,1288,1341,1608,albopictus
train_03132.jpeg,2448,3264,941,1069,1239,1468,albopictus
train_03133.jpeg,894,824,190,112,641,704,albopictus
train_03134.jpeg,1820,1024,783,413,985,608,culex
train_03135.jpeg,768,1024,258,379,441,649,culiseta
train_03136.jpeg,1365,1024,500,200,904,673,culex
train_03137.jpeg,1600,1200,212,118,1052,773,albopictus
train_03138.jpeg,750,1334,269,633,495,855,albopictus
train_03139.jpeg,604,543,73,90,530,472,culex
train_03140.jpeg,768,1024,351,483,466,610,albopictus
train_03141.jpeg,1024,2163,296,899,529,1118,albopictus
train_03142.jpeg,4160,3120,2669,1657,3047,2047,albopictus
train_03143.jpeg,4032,3024,1401,743,2796,1971,culex
train_03144.jpeg,357,540,65,39,241,304,culex
train_03145.jpeg,1956,2608,142,101,1778,2425,japonicus/koreicus
train_03146.jpeg,3000,4000,759,91,2492,3835,culiseta
train_03147.jpeg,1600,1600,594,789,1063,1082,albopictus
train_03148.jpeg,4032,1960,603,365,2301,1669,culex
train_03149.jpeg,3024,4032,1012,1313,1816,2320,culex
train_03150.jpeg,1024,2272,186,808,800,1303,culex
train_03151.jpeg,1486,1486,480,200,905,729,culex
train_03152.jpeg,768,1024,193,348,327,457,culex
train_03153.jpeg,1200,1600,268,1157,444,1370,albopictus
train_03154.jpeg,715,715,315,305,469,465,albopictus
train_03155.jpeg,4032,3024,1241,860,2193,2161,albopictus
train_03156.jpeg,4032,2268,1815,1293,2562,2029,culex
train_03157.jpeg,768,1024,184,664,488,864,culex
train_03158.jpeg,1035,1066,416,265,793,698,albopictus
train_03159.jpeg,768,1024,356,460,508,749,albopictus
train_03160.jpeg,2976,3968,889,1674,1935,2698,culex
train_03161.jpeg,3024,4032,866,1426,2273,2747,albopictus
train_03162.jpeg,3024,4032,187,735,2648,3498,culex
train_03163.jpeg,1024,1820,497,605,600,752,culex
train_03164.jpeg,1024,1818,251,474,707,1080,culex
train_03165.jpeg,1024,1365,435,489,544,630,culex
train_03166.jpeg,3000,4000,603,1274,1856,2705,culex
train_03167.jpeg,3000,4000,1395,1777,1981,2288,culex
train_03168.jpeg,3024,4032,575,1200,1910,2668,culex
train_03169.jpeg,2048,1765,820,798,1164,1147,albopictus
train_03170.jpeg,768,1024,101,239,572,705,culex
train_03171.jpeg,3024,4032,932,1531,1552,2291,culex
train_03172.jpeg,1024,2106,260,742,565,1271,culex
train_03173.jpeg,3024,4032,577,589,2883,3512,culex
train_03174.jpeg,3096,4128,459,1018,2902,3555,culex
train_03175.jpeg,768,1024,162,308,633,657,culex
train_03176.jpeg,768,1024,279,578,387,649,culex
train_03177.jpeg,3456,4608,1774,2334,2319,2826,albopictus
train_03178.jpeg,3024,4032,934,525,1589,1565,albopictus
train_03179.jpeg,3000,4000,307,757,2389,3328,culex
train_03180.jpeg,768,1024,341,218,436,304,culex
train_03181.jpeg,1284,2778,387,777,909,1518,albopictus
train_03182.jpeg,3024,4032,695,707,2490,2823,culex
train_03183.jpeg,768,1280,287,443,551,750,albopictus
train_03184.jpeg,3024,4032,998,2712,1335,3171,albopictus
train_03185.jpeg,4128,3096,1811,1227,2228,1741,albopictus
train_03186.jpeg,768,1024,276,381,447,587,culex
train_03187.jpeg,768,1024,362,388,515,571,japonicus/koreicus
train_03188.jpeg,3000,4000,1223,1176,2173,2412,culex
train_03189.jpeg,502,430,64,91,366,369,albopictus
train_03190.jpeg,1024,1365,299,520,696,969,culex
train_03191.jpeg,1301,1814,533,620,798,999,culex
train_03192.jpeg,4032,3024,1806,894,2418,1519,culex
train_03193.jpeg,946,946,365,258,529,476,albopictus
train_03194.jpeg,1600,1200,523,276,713,425,albopictus
train_03195.jpeg,3024,4032,908,1350,1863,2712,albopictus
train_03196.jpeg,3024,4032,1551,1852,2196,2381,culiseta
train_03197.jpeg,658,607,134,163,492,427,albopictus
train_03198.jpeg,2006,4128,1207,1829,1556,2153,culex
train_03199.jpeg,1024,2219,335,922,515,1168,culex
train_03200.jpeg,4032,3024,1397,630,3195,2543,albopictus
train_03201.jpeg,768,1024,274,406,465,629,albopictus
train_03202.jpeg,3024,4032,1517,2190,1945,2569,albopictus
train_03203.jpeg,3024,4032,1120,1263,1570,1934,culex
train_03204.jpeg,2592,1944,989,703,1210,980,albopictus
train_03205.jpeg,2448,3264,568,1304,1366,1958,albopictus
train_03206.jpeg,1200,1600,565,766,696,885,albopictus
train_03207.jpeg,1024,1820,475,664,736,849,culex
train_03208.jpeg,1200,1600,321,850,444,1001,albopictus
train_03209.jpeg,768,1024,317,527,610,821,culex
train_03210.jpeg,1365,1024,753,575,957,756,culex
train_03211.jpeg,944,783,335,185,632,558,albopictus
train_03212.jpeg,3024,4032,1196,1927,1676,2721,japonicus/koreicus
train_03213.jpeg,768,1024,337,448,464,563,culex
train_03214.jpeg,2448,3264,828,1421,1215,1926,albopictus
train_03215.jpeg,1960,4032,833,2075,1260,2616,albopictus
train_03216.jpeg,720,1280,77,206,625,672,albopictus
train_03217.jpeg,1788,3126,651,1624,1019,2127,albopictus
train_03218.jpeg,3060,4080,1060,1424,1745,2462,albopictus
train_03219.jpeg,361,361,113,49,261,276,albopictus
train_03220.jpeg,1820,1024,552,412,809,586,albopictus
train_03221.jpeg,1024,1365,311,681,510,951,culex
train_03222.jpeg,503,292,168,20,467,280,culex
train_03223.jpeg,2268,4032,329,410,1825,2769,culiseta
train_03224.jpeg,768,1024,271,410,605,756,culex
train_03225.jpeg,1024,1817,516,598,929,1058,culex
train_03226.jpeg,3024,4032,1017,1528,1720,2232,japonicus/koreicus
train_03227.jpeg,1080,2340,97,709,881,1688,albopictus
train_03228.jpeg,1365,1024,674,469,793,587,culex
train_03229.jpeg,3000,4000,1105,233,2999,2341,albopictus
train_03230.jpeg,546,970,90,126,470,598,albopictus
train_03231.jpeg,2808,5616,665,1180,2098,3446,albopictus
train_03232.jpeg,1024,1365,70,248,907,1237,culex
train_03233.jpeg,3648,2736,1462,710,2403,1592,albopictus
train_03234.jpeg,768,1024,266,410,487,651,culex
train_03235.jpeg,2129,1024,714,279,944,529,albopictus
train_03236.jpeg,1800,4000,760,1604,1085,2007,culex
train_03237.jpeg,1024,1365,387,511,600,877,culiseta
train_03238.jpeg,1024,1365,294,551,441,746,culex
train_03238.jpeg,1024,1365,603,579,744,694,culex
train_03239.jpeg,3024,4032,0,5,2901,3335,culiseta
train_03240.jpeg,1080,1606,94,718,982,1342,culiseta
train_03241.jpeg,1024,1365,323,434,639,800,culex
train_03242.jpeg,3024,4032,923,2185,1298,2613,albopictus
train_03243.jpeg,2448,3264,983,1302,1612,2272,albopictus
train_03244.jpeg,1365,1024,543,306,776,501,culex
train_03245.jpeg,2988,5312,1130,2494,1646,3172,aegypti
train_03246.jpeg,768,1024,323,411,446,526,japonicus/koreicus
train_03247.jpeg,1600,1200,640,552,946,804,culex
train_03248.jpeg,3024,4032,925,1796,1623,2265,culiseta
train_03249.jpeg,3024,4032,1035,1769,1486,2288,culex
train_03250.jpeg,750,1334,133,502,709,1015,albopictus
train_03251.jpeg,3456,4608,1579,2151,2020,2864,japonicus/koreicus
train_03252.jpeg,3024,4032,1145,1498,1819,2069,culex
train_03253.jpeg,768,1024,241,387,556,768,culex
train_03254.jpeg,3024,4032,1060,1420,1980,2720,culex
train_03255.jpeg,1908,4032,0,570,1908,3727,culiseta
train_03256.jpeg,3024,4032,1085,1696,1654,2793,culiseta
train_03257.jpeg,3096,4128,766,2111,2033,3677,albopictus
train_03258.jpeg,4032,1908,754,688,1570,1536,culiseta
train_03259.jpeg,2107,1024,878,363,1121,636,japonicus/koreicus
train_03260.jpeg,1024,1365,371,587,708,954,culex
train_03261.jpeg,3264,2448,1172,805,2144,1814,albopictus
train_03262.jpeg,3000,4000,924,1053,2025,2960,albopictus
train_03263.jpeg,1192,1422,447,608,878,967,albopictus
train_03264.jpeg,4000,3000,530,215,3560,2184,culiseta
train_03265.jpeg,779,779,236,233,481,545,albopictus
train_03266.jpeg,1365,1024,497,324,1165,768,culiseta
train_03267.jpeg,4608,2240,2253,867,2772,1692,culex
train_03268.jpeg,2304,4096,927,1870,1292,2245,albopictus
train_03269.jpeg,1024,1024,271,354,655,645,culex
train_03270.jpeg,768,1024,329,395,417,494,culex
train_03271.jpeg,1080,1920,419,745,712,1058,albopictus
train_03272.jpeg,768,1024,296,548,389,676,culex
train_03273.jpeg,579,483,162,141,430,385,albopictus
train_03274.jpeg,3000,3000,817,1192,2016,2120,albopictus
train_03275.jpeg,707,954,165,366,434,642,albopictus
train_03276.jpeg,3024,4032,1203,1396,1757,1859,culex
train_03277.jpeg,3024,4032,805,2086,1604,2991,culex
train_03278.jpeg,3024,4032,1128,1314,1935,2295,culiseta
train_03279.jpeg,576,1024,160,277,442,558,culex
train_03280.jpeg,2992,4000,621,1811,1817,2921,culex
train_03281.jpeg,3072,4080,646,1586,2159,3020,culex
train_03282.jpeg,1200,1600,489,573,771,898,culex
train_03283.jpeg,1305,1135,234,370,624,694,albopictus
train_03284.jpeg,1024,1365,100,260,679,936,culex
train_03285.jpeg,1365,1024,576,508,687,630,culex
train_03286.jpeg,775,693,202,201,625,524,culex
train_03287.jpeg,1920,1920,753,660,1171,994,albopictus
train_03288.jpeg,3024,4032,987,1423,2215,2354,culiseta
train_03289.jpeg,1024,1365,267,259,877,899,albopictus
train_03290.jpeg,1024,1365,242,376,738,863,culex
train_03291.jpeg,1809,2413,956,1833,1334,2273,albopictus
train_03292.jpeg,1200,1600,455,604,871,1003,albopictus
train_03293.jpeg,4032,3024,1893,1051,2331,1529,albopictus
train_03294.jpeg,3456,4608,1077,1287,2110,3228,japonicus/koreicus
train_03295.jpeg,2288,1712,729,474,1448,1094,albopictus
train_03296.jpeg,3024,4032,161,770,2199,3202,culex
train_03297.jpeg,1156,1103,509,465,877,777,albopictus
train_03298.jpeg,1024,1365,284,628,581,901,culex
train_03299.jpeg,3024,4032,1678,1695,2007,2184,culex
train_03300.jpeg,1300,1065,602,360,977,567,albopictus
train_03301.jpeg,1024,1365,512,545,703,733,albopictus
train_03302.jpeg,4128,3096,2272,1053,2603,1623,albopictus
train_03303.jpeg,1024,1820,217,220,740,772,albopictus
train_03304.jpeg,926,925,368,258,638,456,albopictus
train_03305.jpeg,1117,1116,503,332,734,752,albopictus
train_03306.jpeg,4032,3024,1946,1287,2408,1677,culex
train_03307.jpeg,1365,1024,853,281,1284,803,culex
train_03308.jpeg,1166,2592,330,851,880,1593,culex
train_03309.jpeg,3024,4032,314,1153,1901,2566,culex
train_03310.jpeg,1024,1365,341,624,560,772,culex
train_03311.jpeg,3024,4032,1338,1923,1685,2233,albopictus
train_03312.jpeg,2448,3264,579,544,1522,1825,albopictus
train_03313.jpeg,768,1024,236,408,375,541,culiseta
train_03314.jpeg,1024,1365,332,1017,513,1222,albopictus
train_03314.jpeg,1024,1365,327,641,558,847,albopictus
train_03315.jpeg,3096,4128,965,1327,2129,2402,albopictus
train_03316.jpeg,3096,4128,1018,1031,1708,1635,albopictus
train_03317.jpeg,3024,4032,1162,1681,1972,2335,albopictus
train_03318.jpeg,1024,1365,102,286,797,948,culex
train_03319.jpeg,2448,3264,795,1340,1407,2105,albopictus
train_03320.jpeg,768,1024,308,455,476,658,culex
train_03321.jpeg,3472,4624,420,959,3247,3436,culex
train_03322.jpeg,3024,4032,1145,2001,1789,2729,culex
train_03323.jpeg,4640,3472,1754,1374,3286,2543,albopictus
train_03324.jpeg,2592,1944,1191,849,1534,1136,albopictus
train_03325.jpeg,3024,4032,712,1367,1938,2962,culex
train_03326.jpeg,3456,4608,1259,1249,1790,1850,albopictus
train_03327.jpeg,1600,757,669,67,950,389,albopictus
train_03328.jpeg,677,859,132,103,521,719,culex
train_03329.jpeg,3024,4032,1457,1732,1790,2041,albopictus
train_03330.jpeg,1024,1365,151,244,764,969,culex
train_03331.jpeg,1536,2048,510,722,810,1109,culex
